trip_id,date,hour,city,service,payment_method,fare,distance_km,duration_minute,rating,available_fleet,demand_city_hour,status,customer_id,driver_id,vehicle_id
TRIP02732,2025-02-17,9,Medan,Bluebird,E-Wallet,32963.0,7.26,30.5,4.5,158,1,Completed,CUST0642,DRV1170,VH1031
TRIP02733,2025-02-14,10,Bandung,Bluebird Van,QRIS,68218.0,8.39,42.0,4.3,307,1,Completed,CUST0554,DRV0904,VH0955
TRIP02734,2025-02-24,17,Bandung,Bluebird,Cash,35272.0,8.7,48.4,4.7,220,1,Completed,CUST0074,DRV0667,VH0261
TRIP02735,2025-02-24,17,Surabaya,Bluebird,QRIS,60846.0,11.53,60.5,4.5,191,2,Completed,CUST0234,DRV0782,VH0200
TRIP02736,2025-01-18,18,Jakarta,Bluebird,QRIS,27714.0,4.65,35.4,4.4,642,1,Completed,CUST0521,DRV0833,VH0330
TRIP02737,2025-03-04,12,Surabaya,Bluebird,Debit/Credit,54088.0,8.06,35.2,4.4,247,1,Completed,CUST0543,DRV0504,VH0090
TRIP02738,2025-02-16,19,Jakarta,Bluebird Van,E-Wallet,45696.0,5.3,39.6,4.8,640,2,Completed,CUST0608,DRV0276,VH0591
TRIP02739,2025-03-16,8,Jakarta,Bluebird,QRIS,46117.0,8.35,44.0,4.6,630,2,Completed,CUST0258,DRV0326,VH0055
TRIP02740,2025-02-26,14,Bandung,Bluebird,QRIS,30629.0,6.32,23.7,4.9,326,1,Completed,CUST0792,DRV0557,VH1245
TRIP02741,2025-02-14,19,Bandung,Bluebird,Debit/Credit,19975.0,6.86,35.4,4.4,242,2,Completed,CUST0229,DRV0513,VH0092
TRIP02742,2025-02-02,8,Medan,Bluebird,Cash,33401.0,5.1,28.2,4.2,146,1,Completed,CUST0245,DRV1171,VH0056
TRIP02743,2025-01-17,7,Jakarta,Bluebird,Cash,31677.0,4.04,20.5,4.5,592,3,Completed,CUST0427,DRV0295,VH1203
TRIP02744,2025-03-11,20,Medan,Bluebird,E-Wallet,10000.0,1.22,16.3,4.9,190,2,Completed,CUST0710,DRV0375,VH0061
TRIP02745,2025-01-04,11,Jakarta,Bluebird,Debit/Credit,31536.0,8.11,34.5,5.0,688,1,Completed,CUST0456,DRV0056,VH0117
TRIP02746,2025-01-20,17,Jakarta,Bluebird,Cash,42526.0,7.21,37.5,4.4,648,2,Completed,CUST0744,DRV0912,VH0590
TRIP02747,2025-02-16,4,Jakarta,Silver Bird,Cash,56782.0,6.47,28.6,5.0,675,2,Completed,CUST0473,DRV0020,VH0236
TRIP02748,2025-01-15,18,Jakarta,Bluebird,Debit/Credit,52715.0,12.47,78.7,4.3,599,4,Completed,CUST0563,DRV1183,VH0033
TRIP02749,2025-03-11,10,Jakarta,Golden Bird,Debit/Credit,51112.0,5.92,15.8,4.4,706,2,Completed,CUST0729,DRV0852,VH1267
TRIP02750,2025-02-16,6,Bandung,Bluebird,E-Wallet,39010.0,11.25,47.1,4.5,221,1,Completed,CUST0174,DRV0591,VH0786
TRIP02751,2025-03-19,17,Medan,Golden Bird,QRIS,116388.0,12.37,47.8,4.6,153,1,Completed,CUST0075,DRV0921,VH1098
TRIP02752,2025-03-16,9,Bandung,Bluebird,E-Wallet,10000.0,1.15,11.0,4.1,226,1,Completed,CUST0099,DRV0366,VH0021
TRIP02753,2025-01-09,12,Bandung,Bluebird,Debit/Credit,45727.0,7.28,30.8,4.8,316,1,Completed,CUST0513,DRV0001,VH1178
TRIP02754,2025-03-31,6,Medan,Bluebird,Debit/Credit,35740.0,6.3,29.9,4.9,111,1,Completed,CUST0124,DRV0913,VH1278
TRIP02755,2025-01-16,7,Surabaya,Bluebird,Debit/Credit,26196.0,1.0,8.2,4.8,202,1,Completed,CUST0117,DRV0848,VH1231
TRIP02756,2025-03-10,10,Bandung,Bluebird,Cash,12558.0,2.67,11.7,4.7,314,2,Completed,CUST0343,DRV0725,VH1173
TRIP02757,2025-03-02,7,Jakarta,Bluebird,E-Wallet,56139.0,10.82,47.8,4.4,648,2,Completed,CUST0707,DRV0760,VH0918
TRIP02758,2025-01-10,21,Medan,Bluebird,Cash,,,,,235,1,Cancelled,CUST0233,DRV1143,VH0302
TRIP02759,2025-02-19,0,Bandung,Bluebird,Cash,31368.0,9.71,46.6,4.1,333,1,Completed,CUST0129,DRV0227,VH0297
TRIP02760,2025-01-03,15,Jakarta,Bluebird,E-Wallet,55684.0,9.47,42.6,4.3,697,4,Completed,CUST0374,DRV1048,VH0773
TRIP02761,2025-03-18,7,Jakarta,Silver Bird,Debit/Credit,47823.0,8.44,47.9,4.3,634,1,Completed,CUST0575,DRV0702,VH1068
TRIP02762,2025-03-11,10,Medan,Bluebird,E-Wallet,60683.0,12.55,57.8,4.3,226,1,Completed,CUST0236,DRV0308,VH1168
TRIP02763,2025-03-22,21,Jakarta,Bluebird,QRIS,83355.0,14.94,61.7,4.1,706,2,Completed,CUST0742,DRV0962,VH1268
TRIP02764,2025-02-20,8,Semarang,Bluebird,QRIS,38139.0,5.04,27.0,4.5,86,1,Completed,CUST0190,DRV0569,VH0419
TRIP02765,2025-01-19,22,Jakarta,Bluebird,E-Wallet,13104.0,2.5,5.0,4.9,674,1,Completed,CUST0701,DRV1113,VH0062
TRIP02766,2025-02-11,8,Medan,Bluebird,Cash,10000.0,1.21,10.1,4.8,165,1,Completed,CUST0168,DRV0621,VH0858
TRIP02767,2025-02-04,18,Jakarta,Golden Bird,E-Wallet,108420.0,12.47,54.2,4.2,646,3,Completed,CUST0607,DRV0653,VH0538
TRIP02768,2025-02-15,16,Bandung,Bluebird,Cash,51921.0,6.86,40.6,4.6,267,1,Completed,CUST0669,DRV0797,VH1341
TRIP02769,2025-01-26,20,Medan,Bluebird,E-Wallet,36993.0,8.05,34.6,4.5,208,1,Completed,CUST0291,DRV0480,VH1459
TRIP02770,2025-03-10,16,Jakarta,Bluebird,Cash,14426.0,3.13,25.4,4.7,593,3,Completed,CUST0341,DRV0902,VH0696
TRIP02771,2025-03-05,16,Bandung,Bluebird,Debit/Credit,24133.0,4.74,18.8,4.9,248,1,Completed,CUST0395,DRV0897,VH0818
TRIP02772,2025-02-06,8,Jakarta,Golden Bird,E-Wallet,74559.0,7.61,48.5,4.3,644,1,Completed,CUST0474,DRV0920,VH1405
TRIP02773,2025-03-25,8,Jakarta,Golden Bird,QRIS,91842.0,9.12,41.5,4.2,638,1,Completed,CUST0139,DRV0586,VH1060
TRIP02774,2025-02-18,21,Jakarta,Bluebird,Debit/Credit,27994.0,7.3,21.5,4.7,712,1,Completed,CUST0191,DRV0262,VH0920
TRIP02775,2025-01-21,11,Surabaya,Bluebird,E-Wallet,15044.0,4.89,16.5,4.4,267,3,Completed,CUST0568,DRV1200,VH0975
TRIP02776,2025-03-15,12,Jakarta,Bluebird,Debit/Credit,58845.0,6.15,42.0,4.4,714,2,Completed,CUST0519,DRV0404,VH0542
TRIP02777,2025-03-05,18,Jakarta,Bluebird,E-Wallet,59343.0,12.12,53.8,4.3,633,2,Completed,CUST0051,DRV0695,VH1256
TRIP02778,2025-01-05,11,Jakarta,Bluebird,QRIS,51218.0,9.23,34.6,4.0,699,1,Completed,CUST0551,DRV0786,VH0790
TRIP02779,2025-03-11,22,Surabaya,Bluebird,Cash,44393.0,9.84,38.0,4.7,261,1,Completed,CUST0298,DRV0277,VH0033
TRIP02780,2025-03-31,18,Surabaya,Bluebird,Cash,36690.0,5.3,28.2,4.6,206,1,Completed,CUST0072,DRV0677,VH0581
TRIP02781,2025-01-04,17,Jakarta,Bluebird,Cash,22901.0,1.0,6.5,5.0,626,4,Completed,CUST0256,DRV0217,VH0352
TRIP02782,2025-02-08,20,Jakarta,Bluebird,Cash,41797.0,6.93,28.7,4.7,725,2,Completed,CUST0309,DRV0190,VH0255
TRIP02783,2025-02-04,5,Semarang,Silver Bird,Debit/Credit,56646.0,4.2,24.3,4.9,176,1,Completed,CUST0091,DRV1042,VH1074
TRIP02784,2025-01-01,9,Jakarta,Bluebird,Cash,46798.0,9.55,48.4,4.7,621,2,Completed,CUST0149,DRV0744,VH1047
TRIP02785,2025-01-24,14,Medan,Golden Bird,Cash,135390.0,17.36,61.7,4.2,231,2,Completed,CUST0030,DRV0243,VH1278
TRIP02786,2025-02-26,9,Medan,Bluebird,Cash,52551.0,9.59,43.9,4.5,120,2,Completed,CUST0462,DRV0053,VH1418
TRIP02787,2025-03-11,18,Medan,Bluebird,E-Wallet,81203.0,15.71,67.0,3.8,150,1,Completed,CUST0635,DRV0562,VH0273
TRIP02788,2025-02-10,21,Jakarta,Golden Bird,Debit/Credit,89569.0,10.21,41.2,4.8,727,1,Completed,CUST0385,DRV0772,VH0693
TRIP02789,2025-02-23,13,Medan,Golden Bird,QRIS,41809.0,5.61,31.8,4.6,247,2,Completed,CUST0749,DRV0319,VH0250
TRIP02790,2025-02-15,11,Surabaya,Bluebird,E-Wallet,50997.0,9.04,35.1,4.3,242,1,Completed,CUST0792,DRV0707,VH1261
TRIP02791,2025-03-01,22,Bandung,Bluebird,Cash,58320.0,12.34,48.7,4.6,324,2,Completed,CUST0637,DRV0248,VH0904
TRIP02792,2025-03-01,14,Jakarta,Silver Bird,E-Wallet,,,,,686,1,Cancelled,CUST0646,DRV0177,VH0232
TRIP02793,2025-02-26,15,Jakarta,Bluebird,Debit/Credit,38436.0,6.77,33.2,4.5,699,1,Completed,CUST0518,DRV0013,VH0428
TRIP02794,2025-01-31,11,Jakarta,Bluebird,Cash,39203.0,9.26,41.1,4.7,687,1,Completed,CUST0373,DRV0289,VH0957
TRIP02795,2025-03-25,21,Bandung,Bluebird Van,Debit/Credit,14462.0,2.71,24.5,4.6,326,1,Completed,CUST0197,DRV0431,VH0634
TRIP02796,2025-01-24,16,Bandung,Bluebird,Debit/Credit,23566.0,9.47,49.3,4.2,257,1,Completed,CUST0190,DRV0576,VH0242
TRIP02797,2025-03-30,18,Jakarta,Bluebird,QRIS,83060.0,13.16,46.7,4.3,619,2,Completed,CUST0748,DRV0034,VH0134
TRIP02798,2025-02-05,19,Bandung,Bluebird,E-Wallet,45173.0,7.12,42.3,4.0,235,1,Completed,CUST0079,DRV0641,VH1095
TRIP02799,2025-03-26,11,Jakarta,Bluebird,Cash,35782.0,6.5,14.9,4.9,724,2,Completed,CUST0547,DRV0133,VH1489
TRIP02800,2025-01-30,14,Surabaya,Bluebird,Cash,41372.0,9.08,39.5,4.5,245,1,Completed,CUST0072,DRV0897,VH1445
TRIP02801,2025-01-24,19,Semarang,Bluebird,Cash,14855.0,8.05,28.2,4.6,80,1,Completed,CUST0043,DRV0982,VH1334
TRIP02802,2025-01-30,12,Jakarta,Bluebird,Cash,39297.0,8.74,31.7,4.6,723,3,Completed,CUST0133,DRV0401,VH1024
TRIP02803,2025-03-27,19,Jakarta,Bluebird,Cash,55031.0,9.04,41.6,4.5,593,2,Completed,CUST0799,DRV0606,VH1303
TRIP02804,2025-01-07,21,Jakarta,Bluebird,E-Wallet,52736.0,7.98,26.5,4.8,710,1,Completed,CUST0106,DRV0611,VH0219
TRIP02805,2025-02-04,17,Surabaya,Bluebird,Cash,62680.0,10.99,49.5,4.4,164,1,Completed,CUST0671,DRV1084,VH0697
TRIP02806,2025-02-24,18,Surabaya,Bluebird Van,QRIS,67713.0,10.21,56.1,4.0,161,1,Completed,CUST0357,DRV0641,VH0307
TRIP02807,2025-01-14,19,Semarang,Bluebird,QRIS,38594.0,3.85,18.4,4.8,96,2,Completed,CUST0008,DRV0132,VH0314
TRIP02808,2025-01-10,19,Jakarta,Bluebird Van,E-Wallet,,,,,637,2,Cancelled,CUST0774,DRV0393,VH1427
TRIP02809,2025-03-21,13,Semarang,Bluebird,E-Wallet,45824.0,6.04,17.4,4.8,153,1,Completed,CUST0343,DRV0813,VH0923
TRIP02810,2025-01-16,6,Jakarta,Silver Bird,Debit/Credit,75981.0,10.71,49.5,4.7,624,2,Completed,CUST0437,DRV0928,VH1429
TRIP02811,2025-02-23,13,Bandung,Bluebird,E-Wallet,,,,,348,1,Cancelled,CUST0080,DRV0581,VH1403
TRIP02812,2025-03-30,17,Jakarta,Bluebird,E-Wallet,27194.0,6.57,27.3,5.0,610,3,Completed,CUST0556,DRV0014,VH0281
TRIP02813,2025-03-18,14,Medan,Golden Bird,E-Wallet,62952.0,8.28,23.9,5.0,225,2,Completed,CUST0689,DRV0435,VH1351
TRIP02814,2025-03-11,18,Bandung,Golden Bird,Debit/Credit,64082.0,6.01,35.5,4.7,211,1,Completed,CUST0392,DRV0474,VH0035
TRIP02815,2025-02-13,12,Surabaya,Bluebird,Cash,47325.0,10.64,50.4,4.2,280,2,Completed,CUST0576,DRV0151,VH0070
TRIP02816,2025-03-14,17,Medan,Bluebird,QRIS,35220.0,8.5,41.4,4.5,148,1,Completed,CUST0288,DRV0470,VH0360
TRIP02817,2025-02-14,8,Jakarta,Bluebird,Debit/Credit,48602.0,7.55,35.0,4.9,617,2,Completed,CUST0113,DRV0411,VH0408
TRIP02818,2025-02-25,18,Jakarta,Golden Bird,QRIS,83333.0,9.19,45.8,4.1,623,1,Completed,CUST0720,DRV0345,VH0580
TRIP02819,2025-03-25,16,Medan,Bluebird,Cash,67861.0,11.45,54.2,4.3,142,1,Completed,CUST0226,DRV0804,VH0519
TRIP02820,2025-03-23,8,Jakarta,Bluebird,Debit/Credit,,,,,639,1,Cancelled,CUST0333,DRV0544,VH0606
TRIP02821,2025-02-26,10,Jakarta,Bluebird,E-Wallet,43222.0,9.71,21.1,4.5,729,2,Completed,CUST0417,DRV1097,VH1408
TRIP02822,2025-01-21,18,Bandung,Bluebird,Cash,38958.0,6.79,27.7,4.9,217,1,Completed,CUST0278,DRV0194,VH0081
TRIP02823,2025-03-09,15,Bandung,Golden Bird,Debit/Credit,,,,,297,1,Cancelled,CUST0799,DRV0938,VH1462
TRIP02824,2025-02-19,8,Jakarta,Bluebird,Debit/Credit,27930.0,6.54,35.2,4.4,649,1,Completed,CUST0792,DRV0629,VH0250
TRIP02825,2025-02-02,22,Jakarta,Bluebird,E-Wallet,35923.0,8.83,36.6,4.7,711,2,Completed,CUST0003,DRV0430,VH1062
TRIP02826,2025-01-07,18,Jakarta,Bluebird,E-Wallet,53019.0,11.82,59.7,4.2,639,2,Completed,CUST0545,DRV0217,VH0045
TRIP02827,2025-03-11,22,Bandung,Bluebird,Debit/Credit,47383.0,4.19,18.6,4.5,311,1,Completed,CUST0478,DRV1021,VH1383
TRIP02828,2025-01-15,13,Medan,Bluebird,QRIS,19966.0,3.51,5.0,4.5,216,1,Completed,CUST0410,DRV0970,VH0137
TRIP02829,2025-03-23,15,Semarang,Bluebird,Cash,33928.0,2.93,21.8,4.8,177,1,Completed,CUST0307,DRV0485,VH0823
TRIP02830,2025-02-01,20,Surabaya,Bluebird Van,QRIS,30697.0,4.49,26.9,4.9,240,1,Completed,CUST0214,DRV0601,VH0979
TRIP02831,2025-03-16,16,Jakarta,Bluebird,Debit/Credit,62135.0,10.29,40.4,4.4,616,5,Completed,CUST0030,DRV0360,VH0820
TRIP02832,2025-01-20,18,Semarang,Bluebird,E-Wallet,29119.0,2.58,20.6,4.8,124,1,Completed,CUST0419,DRV0669,VH1485
TRIP02833,2025-03-29,9,Bandung,Silver Bird,E-Wallet,60672.0,6.11,28.3,5.0,210,2,Completed,CUST0537,DRV0421,VH0367
TRIP02834,2025-01-15,14,Jakarta,Bluebird,Cash,57383.0,10.35,42.4,4.2,708,1,Completed,CUST0028,DRV0581,VH1329
TRIP02835,2025-02-17,7,Semarang,Bluebird Van,Debit/Credit,68292.0,8.05,47.6,4.5,97,1,Completed,CUST0609,DRV0782,VH0229
TRIP02836,2025-03-12,8,Surabaya,Silver Bird,QRIS,59481.0,6.84,50.3,4.6,176,1,Completed,CUST0087,DRV0517,VH0183
TRIP02837,2025-01-21,0,Surabaya,Bluebird,Cash,62986.0,8.57,39.5,4.5,237,1,Completed,CUST0026,DRV0243,VH0467
TRIP02838,2025-02-11,5,Surabaya,Bluebird,Cash,28577.0,8.32,35.3,4.9,286,1,Completed,CUST0120,DRV0630,VH0838
TRIP02839,2025-01-26,23,Jakarta,Bluebird,Cash,46152.0,7.83,28.9,5.0,715,1,Completed,CUST0713,DRV1017,VH0204
TRIP02840,2025-01-14,9,Jakarta,Bluebird,E-Wallet,45674.0,7.87,40.8,4.6,613,1,Completed,CUST0392,DRV0172,VH0975
TRIP02841,2025-02-26,17,Surabaya,Golden Bird,Cash,109852.0,14.71,76.4,4.0,200,1,Completed,CUST0357,DRV0655,VH0623
TRIP02842,2025-02-06,19,Jakarta,Bluebird,QRIS,61795.0,10.93,51.4,4.6,629,2,Completed,CUST0353,DRV0769,VH1092
TRIP02843,2025-02-27,16,Bandung,Bluebird,E-Wallet,56191.0,14.44,59.6,4.5,260,3,Completed,CUST0015,DRV0460,VH0869
TRIP02844,2025-01-21,8,Medan,Bluebird,QRIS,28301.0,6.01,20.7,4.1,163,3,Completed,CUST0305,DRV1102,VH0550
TRIP02845,2025-03-23,18,Medan,Bluebird,Cash,20184.0,7.25,40.6,4.5,145,1,Completed,CUST0254,DRV0532,VH1329
TRIP02846,2025-03-10,17,Bandung,Bluebird,QRIS,37486.0,3.0,21.7,4.6,264,2,Completed,CUST0623,DRV0291,VH0604
TRIP02847,2025-01-03,18,Medan,Golden Bird,Cash,,,,,133,1,Cancelled,CUST0520,DRV0659,VH0755
TRIP02848,2025-03-28,18,Medan,Bluebird,Cash,87472.0,13.21,68.0,4.1,151,1,Completed,CUST0640,DRV0852,VH0628
TRIP02849,2025-03-31,22,Surabaya,Bluebird,Cash,44678.0,6.43,22.8,4.7,251,2,Completed,CUST0186,DRV0554,VH1016
TRIP02850,2025-02-06,16,Jakarta,Bluebird,Debit/Credit,74799.0,14.26,64.1,4.0,599,3,Completed,CUST0387,DRV0428,VH0095
TRIP02851,2025-03-29,11,Jakarta,Golden Bird,Cash,42831.0,4.77,19.0,4.9,673,1,Completed,CUST0500,DRV0471,VH1270
TRIP02852,2025-02-18,17,Jakarta,Bluebird,QRIS,21498.0,5.34,26.9,5.0,597,1,Completed,CUST0014,DRV0866,VH0685
TRIP02853,2025-01-19,6,Jakarta,Golden Bird,E-Wallet,,,,,628,1,Cancelled,CUST0230,DRV0513,VH0797
TRIP02854,2025-03-30,20,Jakarta,Bluebird,QRIS,44018.0,8.31,41.3,4.2,727,3,Completed,CUST0091,DRV0324,VH1103
TRIP02855,2025-03-26,7,Jakarta,Bluebird Van,E-Wallet,58434.0,11.27,45.1,4.5,604,2,Completed,CUST0404,DRV0255,VH1457
TRIP02856,2025-01-12,11,Bandung,Bluebird,QRIS,29736.0,8.35,36.8,4.6,297,1,Completed,CUST0505,DRV0721,VH1304
TRIP02857,2025-03-02,19,Semarang,Bluebird,QRIS,23278.0,5.55,31.4,4.9,98,1,Completed,CUST0004,DRV0590,VH0369
TRIP02858,2025-02-10,17,Jakarta,Bluebird,Debit/Credit,62040.0,8.1,41.5,4.2,631,2,Completed,CUST0664,DRV0051,VH0279
TRIP02859,2025-02-02,13,Surabaya,Bluebird,Cash,61405.0,7.04,34.3,4.5,268,1,Completed,CUST0219,DRV0800,VH0351
TRIP02860,2025-02-19,15,Surabaya,Bluebird,Cash,33668.0,5.26,21.4,4.2,280,1,Completed,CUST0588,DRV0100,VH1250
TRIP02861,2025-03-09,20,Jakarta,Bluebird,Debit/Credit,35601.0,5.84,26.7,5.0,704,1,Completed,CUST0796,DRV0464,VH0406
TRIP02862,2025-03-12,11,Semarang,Bluebird,QRIS,48121.0,9.88,44.5,4.5,190,1,Completed,CUST0216,DRV0499,VH0446
TRIP02863,2025-03-27,20,Bandung,Bluebird,E-Wallet,10000.0,1.52,5.0,4.6,337,1,Completed,CUST0159,DRV0915,VH0323
TRIP02864,2025-02-02,7,Jakarta,Bluebird Van,E-Wallet,96758.0,13.35,63.5,3.9,603,1,Completed,CUST0763,DRV0237,VH0630
TRIP02865,2025-03-22,19,Surabaya,Bluebird,QRIS,57707.0,6.97,34.1,4.3,181,1,Completed,CUST0579,DRV0472,VH0073
TRIP02866,2025-01-24,19,Jakarta,Golden Bird,Debit/Credit,49763.0,6.18,31.8,4.7,596,2,Completed,CUST0734,DRV0157,VH0518
TRIP02867,2025-03-02,8,Surabaya,Bluebird,QRIS,52118.0,10.22,46.6,4.2,193,1,Completed,CUST0704,DRV0298,VH1345
TRIP02868,2025-03-02,14,Jakarta,Bluebird,E-Wallet,60229.0,12.96,55.1,4.4,702,1,Completed,CUST0731,DRV1038,VH0022
TRIP02869,2025-01-28,8,Medan,Bluebird,E-Wallet,51453.0,10.85,52.0,4.9,157,1,Completed,CUST0373,DRV0116,VH0179
TRIP02870,2025-02-27,18,Bandung,Bluebird,E-Wallet,57452.0,8.51,44.8,4.4,244,3,Completed,CUST0017,DRV0139,VH0708
TRIP02871,2025-02-12,16,Surabaya,Bluebird Van,Cash,58653.0,11.26,52.9,4.1,176,1,Completed,CUST0495,DRV0075,VH1133
TRIP02872,2025-02-10,17,Jakarta,Bluebird,Debit/Credit,28070.0,3.35,10.2,4.8,590,2,Completed,CUST0619,DRV0815,VH1396
TRIP02873,2025-02-08,8,Surabaya,Golden Bird,Cash,67753.0,6.43,33.9,4.3,155,1,Completed,CUST0466,DRV1048,VH1480
TRIP02874,2025-03-27,8,Medan,Bluebird Van,Cash,35467.0,4.77,27.5,5.0,170,3,Completed,CUST0444,DRV0406,VH1253
TRIP02875,2025-02-18,5,Bandung,Bluebird,E-Wallet,63812.0,10.67,44.4,4.8,291,2,Completed,CUST0739,DRV0951,VH0938
TRIP02876,2025-01-17,11,Bandung,Bluebird Van,Cash,44170.0,5.85,19.2,4.7,296,1,Completed,CUST0081,DRV0567,VH1019
TRIP02877,2025-03-11,16,Bandung,Bluebird,E-Wallet,62193.0,9.54,37.8,4.3,217,2,Completed,CUST0779,DRV0326,VH0948
TRIP02878,2025-03-11,20,Medan,Bluebird Van,Cash,44994.0,9.11,40.8,4.4,234,2,Completed,CUST0166,DRV0329,VH0531
TRIP02879,2025-03-06,17,Bandung,Bluebird,E-Wallet,24475.0,4.41,23.7,4.6,238,1,Completed,CUST0357,DRV0089,VH0364
TRIP02880,2025-03-15,14,Medan,Bluebird,Cash,32964.0,5.74,24.2,4.8,205,1,Completed,CUST0234,DRV0015,VH0425
TRIP02881,2025-03-26,22,Medan,Bluebird Van,QRIS,45695.0,11.38,43.5,4.7,218,1,Completed,CUST0162,DRV0634,VH0959
TRIP02882,2025-01-05,18,Jakarta,Bluebird,Cash,24671.0,6.17,32.6,4.3,620,3,Completed,CUST0175,DRV0178,VH1240
TRIP02883,2025-01-02,21,Jakarta,Bluebird,Debit/Credit,39005.0,8.87,32.3,4.9,691,2,Completed,CUST0672,DRV0269,VH1072
TRIP02884,2025-01-22,16,Jakarta,Bluebird,QRIS,44927.0,6.15,25.8,4.8,642,1,Completed,CUST0363,DRV1129,VH1489
TRIP02885,2025-02-26,9,Medan,Bluebird,Debit/Credit,30140.0,6.56,37.6,4.4,119,2,Completed,CUST0376,DRV0339,VH0672
TRIP02886,2025-03-07,6,Jakarta,Bluebird,Cash,36767.0,8.36,37.2,4.3,593,1,Completed,CUST0697,DRV0392,VH1297
TRIP02887,2025-03-15,18,Bandung,Golden Bird,Cash,56017.0,4.65,27.7,4.7,234,1,Completed,CUST0174,DRV0141,VH1054
TRIP02888,2025-01-16,7,Medan,Bluebird,Cash,12687.0,4.62,29.4,4.4,165,1,Completed,CUST0238,DRV0169,VH1013
TRIP02889,2025-02-20,10,Jakarta,Bluebird,QRIS,28536.0,9.36,33.3,4.9,722,3,Completed,CUST0163,DRV1041,VH0879
TRIP02890,2025-02-08,16,Surabaya,Bluebird,E-Wallet,28905.0,5.47,21.5,4.4,162,1,Completed,CUST0238,DRV0005,VH0947
TRIP02891,2025-03-27,16,Jakarta,Bluebird,E-Wallet,20624.0,6.07,49.3,4.5,606,2,Completed,CUST0618,DRV1161,VH0988
TRIP02892,2025-03-17,17,Jakarta,Silver Bird,Cash,34368.0,5.68,27.0,4.7,629,2,Completed,CUST0630,DRV0619,VH1214
TRIP02893,2025-03-29,8,Medan,Silver Bird,Debit/Credit,64113.0,7.27,41.4,4.4,117,2,Completed,CUST0232,DRV1186,VH0152
TRIP02894,2025-02-09,12,Jakarta,Bluebird Van,Debit/Credit,80908.0,11.33,58.9,4.3,692,1,Completed,CUST0588,DRV0769,VH1400
TRIP02895,2025-02-07,17,Jakarta,Bluebird,QRIS,72875.0,13.02,65.6,4.5,596,3,Completed,CUST0517,DRV0680,VH0255
TRIP02896,2025-03-01,22,Medan,Bluebird,QRIS,42964.0,5.32,19.2,4.4,221,1,Completed,CUST0730,DRV0463,VH0703
TRIP02897,2025-02-28,18,Jakarta,Bluebird Van,QRIS,104018.0,14.95,67.3,4.1,613,4,Completed,CUST0794,DRV0382,VH0654
TRIP02898,2025-01-10,21,Semarang,Silver Bird,Cash,15395.0,3.79,9.3,4.5,150,1,Completed,CUST0236,DRV0482,VH0758
TRIP02899,2025-03-05,18,Semarang,Bluebird,Cash,56719.0,10.05,54.4,4.3,116,2,Completed,CUST0323,DRV0625,VH1058
TRIP02900,2025-03-04,16,Jakarta,Bluebird,Cash,30923.0,6.33,37.3,4.4,636,2,Completed,CUST0544,DRV0476,VH0187
TRIP02901,2025-02-18,8,Jakarta,Bluebird Van,Debit/Credit,35435.0,5.89,28.0,4.2,649,2,Completed,CUST0407,DRV0465,VH0879
TRIP02902,2025-03-05,17,Surabaya,Bluebird,Cash,39415.0,5.77,23.8,4.4,200,2,Completed,CUST0177,DRV0494,VH1473
TRIP02903,2025-02-01,17,Bandung,Bluebird,Cash,21109.0,6.84,26.1,5.0,245,1,Completed,CUST0500,DRV0535,VH1110
TRIP02904,2025-01-07,17,Jakarta,Bluebird,QRIS,35521.0,10.24,55.9,4.4,616,1,Completed,CUST0119,DRV0631,VH0673
TRIP02905,2025-01-21,15,Surabaya,Bluebird,Cash,58379.0,10.01,40.9,4.6,235,2,Completed,CUST0190,DRV0282,VH0876
TRIP02906,2025-01-20,16,Jakarta,Bluebird,Cash,38259.0,5.67,32.2,4.5,631,2,Completed,CUST0614,DRV0831,VH0118
TRIP02907,2025-01-26,11,Medan,Bluebird,E-Wallet,29846.0,4.53,12.4,4.7,220,1,Completed,CUST0365,DRV0430,VH1082
TRIP02908,2025-03-09,15,Jakarta,Bluebird,Cash,24926.0,5.75,12.8,4.6,681,3,Completed,CUST0486,DRV0581,VH1042
TRIP02909,2025-03-27,8,Jakarta,Bluebird,Debit/Credit,51569.0,8.17,47.4,4.6,615,1,Completed,CUST0079,DRV0858,VH0871
TRIP02910,2025-01-15,19,Jakarta,Bluebird,QRIS,49644.0,7.87,39.8,4.5,614,1,Completed,CUST0322,DRV0253,VH1164
TRIP02911,2025-03-26,8,Semarang,Bluebird,Debit/Credit,26838.0,3.95,30.2,4.3,73,1,Completed,CUST0139,DRV0563,VH0458
TRIP02912,2025-03-20,6,Surabaya,Silver Bird,Debit/Credit,56207.0,8.81,40.5,4.6,155,2,Completed,CUST0336,DRV1067,VH0706
TRIP02913,2025-03-27,14,Medan,Bluebird Van,Cash,83806.0,14.29,55.5,3.7,246,1,Completed,CUST0402,DRV1165,VH0642
TRIP02914,2025-01-14,17,Jakarta,Bluebird,E-Wallet,47435.0,6.99,41.0,4.6,635,2,Completed,CUST0226,DRV0537,VH0966
TRIP02915,2025-01-27,14,Jakarta,Bluebird,QRIS,53232.0,7.2,33.9,4.2,682,1,Completed,CUST0266,DRV0898,VH0212
TRIP02916,2025-02-09,9,Jakarta,Bluebird Van,E-Wallet,,,,,614,5,Cancelled,CUST0333,DRV0270,VH0486
